   3.9470849982   -0.4425723919    1.6467088574
   5.2815426520    1.4426729433   -0.1719444905
   4.6150209663    2.1950204004   -0.1719444905
   3.9470849982   -0.4425723919   -1.9905978385
   2.2402742258   -0.3760339797    1.9348243036
   1.7152742258    0.5332926943   -1.9838290444
   2.2402742258   -0.3760339797   -2.2651756964
   2.1866342479   -1.7005536034    1.8358730955
   3.2366342479   -1.7005536034    1.5545264435
   2.7116342479   -2.6098802774    1.5545264435
   3.2366342479   -1.7005536034   -2.0827802524
   2.7116342479   -2.6098802774   -2.0827802524
   2.1866342479   -1.7005536034   -2.3641269045
   0.9733271866   -2.1934884522    1.8713326631
   0.4483271866   -3.1028151262    1.5899860110
   1.4983271866   -3.1028151262    1.5899860110
   0.7145058295   -3.9936305313    0.8213326631
   1.7288230907   -3.8477937259    0.8213326631
   0.2286569238   -4.1570225618   -0.2286673369
   1.2264542151   -4.2781770878   -0.2286673369
   2.1662631547   -3.9217545706   -0.2286673369
   0.7145058295   -3.9936305313   -1.2786673369
   1.7288230907   -3.8477937259   -1.2786673369
  -0.0766728134   -2.1934884522   -2.0473206849
   0.4483271866   -3.1028151262   -2.0473206849
   1.4983271866   -3.1028151262   -2.0473206849
   0.9733271866   -2.1934884522   -2.3286673369
   0.1900444439   -1.1069356744    2.0029238306
   1.2400444439   -1.1069356744    1.7215771785
  -0.3349555561   -0.1976090004    1.7215771785
  -0.3349555561   -2.0162623483    1.7215771785
  -0.3349555561   -0.1976090004   -1.9157295173
  -0.3349555561   -2.0162623483   -1.9157295173
   0.1900444439   -1.1069356744   -2.1970761694
   0.9236320677    0.0337611843    2.0459170339
  -0.1263679323    0.0337611843    1.7645703819
   1.4486320677   -0.8755654897    1.7645703819
   1.4486320677    0.9430878582   -1.8727363140
  -0.1263679323    0.0337611843   -1.8727363140
   0.9236320677    0.0337611843   -2.1540829661
   0.3420753401    1.3357798769    2.1822355431
   1.3920753401    1.3357798769    1.9008888910
  -0.1829246599    2.2451065509    1.9008888910
  -0.1829246599    0.4264532030    1.9008888910
   1.3920753401    1.3357798769   -1.7364178048
  -0.1829246599    2.2451065509   -1.7364178048
   0.3420753401    1.3357798769   -2.0177644569
   0.9460831103    2.3739042151    2.0859251356
   1.9260831103    2.3739042151    1.8233349270
   1.4360831103    3.2226091109    1.8233349270
   0.4560831103    3.2226091109    1.8233349270
   2.3193164780    3.3716166576    1.1059251356
   1.4706115822    3.9882368581    1.1059251356
   0.4215546383    3.9882368581    1.1059251356
   2.6434929017    3.3539042151    0.1259251356
   1.9260831103    4.0713140066    0.1259251356
   0.9460831103    4.3339042151    0.1259251356
   2.3193164780    3.3716166576   -0.8540748644
   1.4706115822    3.9882368581   -0.8540748644
   0.4215546383    3.9882368581   -0.8540748644
   1.9260831103    2.3739042151   -1.5714846558
   1.4360831103    3.2226091109   -1.5714846558
   0.4560831103    3.2226091109   -1.5714846558
   0.9460831103    2.3739042151   -1.8340748644
  -1.0492529015    1.2704815315    2.2614830635
  -0.5242529015    2.1798082054    1.9801364114
  -0.5242529015    0.3611548575    1.9801364114
  -0.5242529015    2.1798082054   -1.6571702845
  -2.0992529015    1.2704815315   -1.6571702845
  -0.5242529015    0.3611548575   -1.6571702845
  -1.0492529015    1.2704815315   -1.9385169365
  -1.8232616891    0.1149657111    2.2197098916
  -0.7732616891    0.1149657111    1.9383632396
  -2.3482616891   -0.7943609629    1.9383632396
  -0.7732616891    0.1149657111   -1.6989434563
  -2.3482616891    1.0242923851   -1.6989434563
  -1.8232616891    0.1149657111   -1.9802901084
  -3.0178705289    0.1732716874    2.1572114925
  -3.5078705289    1.0219765831    1.8946212839
  -3.9978705289    0.1732716874    1.8946212839
  -3.5078705289   -0.6754332083    1.8946212839
  -4.3911038966    1.1709841299    1.1772114925
  -4.7152803203    0.1732716874    1.1772114925
  -4.3911038966   -0.8244407551    1.1772114925
  -3.9978705289    1.8706814788    0.1972114925
  -4.7152803203    1.1532716874    0.1972114925
  -4.9778705289    0.1732716874    0.1972114925
  -4.7152803203   -0.8067283126    0.1972114925
  -3.9978705289   -1.5241381040    0.1972114925
  -4.3911038966    1.1709841299   -0.7827885075
  -4.7152803203    0.1732716874   -0.7827885075
  -4.3911038966   -0.8244407551   -0.7827885075
  -3.5078705289    1.0219765831   -1.5001982989
  -3.9978705289    0.1732716874   -1.5001982989
  -3.5078705289   -0.6754332083   -1.5001982989
  -3.0178705289    0.1732716874   -1.7627885075
  -1.1763342779   -1.0877547106    2.0874031596
  -0.6513342779   -1.9970813846    1.8060565076
  -0.6513342779   -0.1784280366   -1.8312501883
  -0.6513342779   -1.9970813846   -1.8312501883
  -1.1763342779   -1.0877547106   -2.1125968404
  -0.9293342126   -2.3043263226    1.7619169501
  -2.2381555697   -4.1044684018    0.9932636022
  -4.0183120292   -2.8068892176   -0.0567363978
  -3.5512067838   -3.6968839049   -0.0567363978
  -2.7240044754   -4.2678604322   -0.0567363978
  -0.9293342126   -2.3043263226   -1.8753897458
  -1.4543342126   -3.2136529966   -1.8753897458
  -0.7508239123    2.5189165591    2.1221656424
  -1.2758239123    3.4282432331    2.1221656424
  -2.0596452694    4.3190586383    1.3535122944
  -2.5454941751    4.4824506688    0.3035122944
  -3.3726964835    3.9114741414    0.3035122944
  -3.8398017289    2.0163536641    0.3035122944
  -2.0596452694    4.3190586383   -0.7464877056
  -0.7508239123    2.5189165591   -1.5151410535
  -1.2758239123    3.4282432331   -1.5151410535
   5.2796521418   -0.1667988690    1.0850986847
   4.5973207797   -1.1059474195    1.0850986847
   5.8899478653   -0.1667988690    0.2450986847
   5.5161395377    0.8602310703    0.2450986847
   4.5696236259   -1.7403000247    0.2450986847
   5.5161395377   -1.1938288082    0.2450986847
   5.8899478653   -0.1667988690   -0.7931984164
   5.5161395377    0.8602310703   -0.7931984164
   5.5161395377   -1.1938288082   -0.7931984164
   5.2796521418   -0.1667988690   -1.6331984164
   4.5973207797   -1.1059474195   -1.6331984164
   4.6028024907    2.1884505280   -0.4789496486
   3.6562865788    2.7349217445   -0.4789496486
   4.9766108183    1.1614205888   -1.5172467497
   4.6028024907    2.1884505280   -1.5172467497
   3.6562865788    2.7349217445   -1.5172467497
   2.5799483972    2.5451342827   -1.5172467497
   1.8774185432    1.7078918053   -1.5172467497
   4.3663150948    1.1614205888   -2.3572467497
   3.6839837327    2.1005691393   -2.3572467497
   2.5799483972    1.7418463135   -2.3572467497
   2.5799483972    0.5809948640   -2.3572467497
   3.6839837327    0.2222720382   -2.3572467497
   3.3788358709    1.1614205888   -2.6780981991
   3.4854138235    1.0261359925    2.4300377475
   4.4728930474    1.0261359925    2.1091862980
   3.7905616853    1.9652845431    2.1091862980
   2.6865263498    1.6065617173    2.1091862980
   2.6865263498    0.4457102678    2.1091862980
   3.7905616853    0.0869874420    2.1091862980
   5.0831887709    1.0261359925    1.2691862980
   4.7093804433    2.0531659318    1.2691862980
   3.7628645314    2.5996371483    1.2691862980
   2.6865263498    2.4098496865    1.2691862980
   3.7628645314    2.5996371483    0.2308891969
   4.0592095151   -2.2960391612    0.9951610462
   3.3768781530   -3.2351877117    0.9951610462
   4.6695052386   -2.2960391612    0.1551610462
   3.3491809992   -3.8695403169    0.1551610462
   4.2956969111   -3.3230691004    0.1551610462
   4.6695052386   -2.2960391612   -0.8831360549
   3.3491809992   -3.8695403169   -0.8831360549
   4.2956969111   -3.3230691004   -0.8831360549
   4.0592095151   -2.2960391612   -1.7231360549
   3.3768781530   -3.2351877117   -1.7231360549
  -0.3204970427   -3.1406438502    1.1978470148
  -1.0028284048   -4.0797924008    1.1978470148
  -2.1068637402   -4.5243575442    0.3578470148
  -1.0305255586   -4.7141450060    0.3578470148
  -0.0840096468   -4.1676737895    0.3578470148
  -2.1068637402   -4.5243575442   -0.6804500863
  -1.0305255586   -4.7141450060   -0.6804500863
  -0.0840096468   -4.1676737895   -0.6804500863
  -1.0028284048   -4.0797924008   -1.5204500863
  -2.5542597865   -2.4022232619    2.5332295018
  -1.5667805626   -2.4022232619    2.2123780523
  -2.2491119247   -1.4630747113    2.2123780523
  -3.3531472601   -1.8217975371    2.2123780523
  -3.3531472601   -2.9826489866    2.2123780523
  -2.2491119247   -3.3413718124    2.2123780523
  -4.0556771142   -1.8557520454    1.3723780523
  -4.0556771142   -2.9486944784    1.3723780523
  -3.3531472601   -3.7859369558    1.3723780523
  -2.2768090785   -3.9757244176    1.3723780523
  -4.0556771142   -1.8557520454    0.3340809512
  -4.0556771142   -2.9486944784    0.3340809512
  -4.1616740829   -1.7223602391   -0.3762003117
  -4.1616740829   -2.8153026721   -0.3762003117
  -3.4591442288   -0.8851177617   -1.4144974128
  -4.1616740829   -1.7223602391   -1.4144974128
  -4.1616740829   -2.8153026721   -1.4144974128
  -3.4591442288   -3.6525451496   -1.4144974128
  -1.6727775313   -2.2688314556   -2.2544974128
  -2.3551088934   -1.3296829051   -2.2544974128
  -3.4591442288   -1.6884057309   -2.2544974128
