#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  135
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  53
#! SET periodic_psi true
   -3.141592654   -3.141592654  -52.744109981  -46.250140998   17.087582523
   -3.095050540   -3.141592654  -54.738268658  -39.471499198   16.749815797
   -3.048508427   -3.141592654  -56.438387301  -34.022688791   16.689820998
   -3.001966313   -3.141592654  -57.950621954  -31.629283976   16.869338516
   -2.955424200   -3.141592654  -59.425988252  -32.135977471   17.051838131
   -2.908882087   -3.141592654  -60.946970206  -33.057545159   16.969504295
   -2.862339973   -3.141592654  -62.456047905  -31.212931070   16.549151663
   -2.815797860   -3.141592654  -63.783781045  -25.265479293   15.965981756
   -2.769255746   -3.141592654  -64.757734633  -16.479114659   15.541302572
   -2.722713633   -3.141592654  -65.310110896   -7.548801049   15.508316930
   -2.676171520   -3.141592654  -65.492665907   -0.891546970   15.881927383
   -2.629629406   -3.141592654  -65.432998630    2.869179531   16.489188653
   -2.583087293   -3.141592654  -65.252647140    4.526430595   17.130022774
   -2.536545180   -3.141592654  -65.016045761    5.438425805   17.714512696
   -2.490003066   -3.141592654  -64.731269999    6.748697716   18.268804799
   -2.443460953   -3.141592654  -64.377878545    8.353234361   18.848186841
   -2.396918839   -3.141592654  -63.955164411    9.518422409   19.456860560
   -2.350376726   -3.141592654  -63.497642528    9.841025935   19.993280001
   -2.303834613   -3.141592654  -63.035410421    9.945726726   20.352116596
   -2.257292499   -3.141592654  -62.550415468   10.807651901   20.503546989
   -2.210750386   -3.141592654  -62.001943507   12.756261123   20.602916583
   -2.164208272   -3.141592654  -61.361065058   14.443853089   20.877351056
   -2.117666159   -3.141592654  -60.675376830   14.468661242   21.471915452
   -2.071124046   -3.141592654  -60.031055661   12.862073039   22.315533702
   -2.024581932   -3.141592654  -59.470991100   11.226515403   23.166747226
   -1.978039819   -3.141592654  -58.954166168   11.060004645   23.785139057
   -1.931497706   -3.141592654  -58.410492313   12.223760270   24.124793574
   -1.884955592   -3.141592654  -57.821706953   12.581501553   24.320185487
   -1.838413479   -3.141592654  -57.269215888   10.537596612   24.557386685
   -1.791871365   -3.141592654  -56.865178433    6.573389246   24.907185641
   -1.745329252   -3.141592654  -56.641042024    3.183494629   25.309644784
   -1.698787139   -3.141592654  -56.507002266    3.074692622   25.633939224
   -1.652245025   -3.141592654  -56.289101774    6.608312619   25.795362036
   -1.605702912   -3.141592654  -55.853668035   11.895258175   25.799478366
   -1.559160798   -3.141592654  -55.190334821   16.093416848   25.788471383
   -1.512618685   -3.141592654  -54.395225891   17.462939621   25.981237046
   -1.466076572   -3.141592654  -53.594729785   16.491173015   26.594770729
   -1.419534458   -3.141592654  -52.854328648   15.272611055   27.709871893
   -1.372992345   -3.141592654  -52.143639724   15.317821975   29.193885612
   -1.326450232   -3.141592654  -51.398270322   16.745381525   30.813520128
   -1.279908118   -3.141592654  -50.575788419   18.366598427   32.438250766
   -1.233366005   -3.141592654  -49.687257622   19.605080363   34.108017980
   -1.186823891   -3.141592654  -48.737817921   21.256641286   35.959597250
   -1.140281778   -3.141592654  -47.665931654   25.099382629   38.056490019
   -1.093739665   -3.141592654  -46.333096828   32.706937702   40.356461455
   -1.047197551   -3.141592654  -44.556864980   43.924793432   42.757603092
   -1.000655438   -3.141592654  -42.204414506   57.038731554   45.163419501
   -0.954113324   -3.141592654  -39.255084190   69.078779763   47.452451724
   -0.907571211   -3.141592654  -35.835054863   76.759712326   49.426260521
   -0.861029098   -3.141592654  -32.203232247   78.030150192   50.858272761
   -0.814486984   -3.141592654  -28.661169308   73.076406957   51.588466793
   -0.767944871   -3.141592654  -25.444086864   64.782852063   51.588244239
   -0.721402757   -3.141592654  -22.617504446   56.888071527   50.884000175
   -0.674860644   -3.141592654  -20.089341936   52.210251065   49.438836478
   -0.628318531   -3.141592654  -17.693979578   51.060408911   47.150101733
   -0.581776417   -3.141592654  -15.305203830   51.358888302   43.917648668
   -0.535234304   -3.141592654  -12.919395234   50.650213500   39.804259163
   -0.488692191   -3.141592654  -10.625744715   47.284310335   35.049636565
   -0.442150077   -3.141592654   -8.550272223   41.483817068   30.043235660
   -0.395607964   -3.141592654   -6.775559444   34.534920574   25.145177583
   -0.349065850   -3.141592654   -5.320466905   28.052775558   20.618337087
   -0.302523737   -3.141592654   -4.140869723   22.786535458   16.576177668
   -0.255981624   -3.141592654   -3.176475940   18.749338842   13.037445023
   -0.209439510   -3.141592654   -2.380142151   15.482371689    9.976216550
   -0.162897397   -3.141592654   -1.727876904   12.483367092    7.371452266
   -0.116355283   -3.141592654   -1.213073344    9.535476782    5.205687253
   -0.069813170   -3.141592654   -0.833857213    6.737864906    3.459417180
   -0.023271057   -3.141592654   -0.580041900    4.185662853    2.085789730
    0.023271057   -3.141592654   -0.438784262    1.887957371    0.994703102
    0.069813170   -3.141592654   -0.401375594   -0.298727489    0.049911892
    0.116355283   -3.141592654   -0.467981962   -2.583394185   -0.916664882
    0.162897397   -3.141592654   -0.644569075   -5.024276694   -2.069029531
    0.209439510   -3.141592654   -0.937418478   -7.567132153   -3.520628708
    0.255981624   -3.141592654   -1.351936138  -10.283819062   -5.306589000
    0.302523737   -3.141592654   -1.905878442  -13.703007490   -7.401859014
    0.349065850   -3.141592654   -2.656806974  -18.960404260   -9.759126132
    0.395607964   -3.141592654   -3.720710944  -27.332149139  -12.335298650
    0.442150077   -3.141592654   -5.258948173  -39.285614410  -15.059137403
