#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.329351020   47.861999017  -15.100836691
   -3.031361332   -3.141592654  102.145001718   38.812639529  -16.148482374
   -2.921130011   -3.141592654  105.868942775   28.452859044  -16.892425991
   -2.810898690   -3.141592654  108.446633435   17.838605130  -17.380398778
   -2.700667369   -3.141592654  109.895408600    7.913342026  -17.647109726
   -2.590436048   -3.141592654  110.316161193   -0.539547122  -17.767395826
   -2.480204727   -3.141592654  109.903517587   -6.979527051  -17.828452304
   -2.369973405   -3.141592654  108.916878543  -11.142666824  -17.906143562
   -2.259742084   -3.141592654  107.602606789  -13.039401003  -18.123842834
   -2.149510763   -3.141592654  106.184547349  -13.029251339  -18.594933306
   -2.039279442   -3.141592654  104.813204656  -11.941390287  -19.361290639
   -1.929048121   -3.141592654  103.605916546  -10.366930586  -20.463220009
   -1.818816799   -3.141592654  102.546609310   -9.172760800  -21.877245460
   -1.708585478   -3.141592654  101.562706810   -8.940253818  -23.511210444
   -1.598354157   -3.141592654  100.516492516  -10.170048477  -25.270484385
   -1.488122836   -3.141592654   99.239173965  -12.958267616  -27.014682040
   -1.377891515   -3.141592654   97.556161277  -17.306319600  -28.597783450
   -1.267660194   -3.141592654   95.324824846  -22.836606832  -29.842763476
   -1.157428872   -3.141592654   92.452719666  -28.959428519  -30.635222890
   -1.047197551   -3.141592654   88.897268150  -34.989733626  -30.883670702
   -0.936966230   -3.141592654   84.713513358  -40.288356296  -30.518381905
   -0.826734909   -3.141592654   80.044051304  -44.133669065  -29.547581717
   -0.716503588   -3.141592654   75.040238967  -46.035193974  -27.914389336
   -0.606272266   -3.141592654   69.962557993  -45.621900216  -25.697547163
   -0.496040945   -3.141592654   65.081046949  -42.674924927  -22.956382337
   -0.385809624   -3.141592654   60.678578252  -37.081487941  -19.755722141
   -0.275578303   -3.141592654   57.024704739  -29.175340207  -16.141161610
   -0.165346982   -3.141592654   54.348484474  -19.211102060  -12.295554212
   -0.055115661   -3.141592654   52.831088986   -7.764055157   -8.282516576
    0.055115661   -3.141592654   52.626414503    4.326298189   -4.258314727
    0.165346982   -3.141592654   53.734762484   16.233111379   -0.318776036
    0.275578303   -3.141592654   56.095820221   26.844351854    3.389478676
    0.385809624   -3.141592654   59.502922041   35.174656557    6.735125167
    0.496040945   -3.141592654   63.673085825   40.316354043    9.642697159
    0.606272266   -3.141592654   68.196833333   41.637229091   12.002983014
    0.716503588   -3.141592654   72.644866200   38.769792690   13.759695341
    0.826734909   -3.141592654   76.555212081   31.846469092   14.844761977
    0.936966230   -3.141592654   79.508882486   21.569429270   15.278685672
    1.047197551   -3.141592654   81.198350599    8.897995934   15.102047050
    1.157428872   -3.141592654   81.419690568   -4.667864440   14.391916082
    1.267660194   -3.141592654   80.174476153  -17.777549656   13.271874173
    1.377891515   -3.141592654   77.589964773  -28.780610025   11.861353372
    1.488122836   -3.141592654   73.968122215  -36.599211421   10.290718801
    1.598354157   -3.141592654   69.699332605  -40.369624507    8.628654455
    1.708585478   -3.141592654   65.258940896  -39.637044143    6.960932992
    1.818816799   -3.141592654   61.156067474  -34.575841673    5.338274502
    1.929048121   -3.141592654   57.808209156  -25.756910296    3.754600528
    2.039279442   -3.141592654   55.603512693  -13.903181210    2.204589254
    2.149510763   -3.141592654   54.808307417   -0.263460990    0.563413218
    2.259742084   -3.141592654   55.567759756   14.024817851   -1.098976018
    2.369973405   -3.141592654   57.883115698   27.767115135   -2.893848887
    2.480204727   -3.141592654   61.639963283   39.962629451   -4.757044504
    2.590436048   -3.141592654   66.596474102   49.619228322   -6.659147902
    2.700667369   -3.141592654   72.458736779   56.211837793   -8.566552280
    2.810898690   -3.141592654   78.837598641   59.244203410  -10.442800357
    2.921130011   -3.141592654   85.366843794   58.699466262  -12.209299295
    3.031361332   -3.141592654   91.640834266   54.724682580  -13.764939845

   -3.141592654   -2.938909257   93.942335565   45.976876925  -20.567548016
   -3.031361332   -2.938909257   98.581733610   37.516076771  -21.743748583
   -2.921130011   -2.938909257  102.194047468   27.738900875  -22.542450735
   -2.810898690   -2.938909257  104.711098547   17.554583505  -22.993747736
   -2.700667369   -2.938909257  106.150314620    7.953160348  -23.159843923
   -2.590436048   -2.938909257  106.584011574   -0.334109493  -23.128538821
   -2.480204727   -2.938909257  106.214816875   -6.786526452  -22.961954810
   -2.369973405   -2.938909257  105.240412359  -11.132827475  -22.816005978
   -2.259742084   -2.938909257  103.900358739  -13.484423636  -22.752482759
   -2.149510763   -2.938909257  102.401185715  -14.073390267  -22.924632947
   -2.039279442   -2.938909257  100.893093128  -13.581774131  -23.396824080
   -1.929048121   -2.938909257   99.450701103  -12.712022973  -24.199939818
   -1.818816799   -2.938909257   98.102972094  -12.033850880  -25.289503963
   -1.708585478   -2.938909257   96.766391064  -12.191314458  -26.598004010
   -1.598354157   -2.938909257   95.339702740  -13.524616250  -27.991230797
   -1.488122836   -2.938909257   93.688810245  -16.223439683  -29.366525968
   -1.377891515   -2.938909257   91.666730195  -20.108612771  -30.501094827
   -1.267660194   -2.938909257   89.158761738  -24.864071467  -31.299517701
   -1.157428872   -2.938909257   86.112629584  -30.016925128  -31.568733440
   -1.047197551   -2.938909257   82.499553602  -34.860887502  -31.226744789
   -0.936966230   -2.938909257   78.410332916  -38.894562652  -30.247506857
