#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -2.159844949   -2.094395102  -95.119084504   15.562898578   15.067628811
   -1.963495408   -2.094395102  -91.945493705   16.367066646   14.902083978
   -1.767145868   -2.094395102  -88.755246742   16.143528721   14.388549349
   -1.570796327   -2.094395102  -85.545992313   16.772018861   13.219016322
   -1.374446786   -2.094395102  -82.073333232   18.791571986   11.106193089
   -1.178097245   -2.094395102  -78.125879156   21.356081367    7.921608512
   -0.981747704   -2.094395102  -73.749536115   22.850366798    3.783882575
   -0.785398163   -2.094395102  -69.331300822   21.466644032   -0.951183238
   -0.589048623   -2.094395102  -65.581132515   15.858336091   -5.775292882
   -0.392699082   -2.094395102  -63.401929395    5.445295804  -10.164485751
   -0.196349541   -2.094395102  -63.711715447   -9.275643087  -13.692328154
    0.000000000   -2.094395102  -67.193293503  -26.393110196  -16.141797296
    0.196349541   -2.094395102  -73.985723010  -42.242060768  -17.528125580
    0.392699082   -2.094395102  -83.355763617  -51.757799676  -18.053582097
    0.589048623   -2.094395102  -93.555074359  -49.977186147  -17.973484024
    0.785398163   -2.094395102 -102.068632389  -34.558279200  -17.453635307
    0.981747704   -2.094395102 -106.367156682   -7.869349957  -16.499780524
    1.178097245   -2.094395102 -104.874498273   22.958213691  -15.016208625
    1.374446786   -2.094395102  -97.686247690   48.629514318  -12.926730005
    1.570796327   -2.094395102  -86.613252634   61.594517561  -10.259168951
    1.767145868   -2.094395102  -74.530998760   58.863876198   -7.147719272
    1.963495408   -2.094395102  -64.394681590   42.463240226   -3.762588655
    2.159844949   -2.094395102  -58.395081823   17.801759442   -0.274416127
    2.356194490   -2.094395102  -57.512071746   -8.591993223    3.159054561
    2.552544031   -2.094395102  -61.486164543  -30.805306988    6.368475039
    2.748893572   -2.094395102  -69.050617749  -44.638675653    9.183531700
    2.945243113   -2.094395102  -78.323709123  -48.118936690   11.459735445

   -3.141592654   -1.745329252  -84.781992585  -39.294595114    4.479917306
   -2.945243113   -1.745329252  -91.304245431  -26.492306468    5.000716219
   -2.748893572   -1.745329252  -94.994672675  -11.183677153    5.409963245
   -2.552544031   -1.745329252  -95.810999854    2.175055186    5.653006932
   -2.356194490   -1.745329252  -94.449059891   10.739782569    5.569210687
   -2.159844949   -1.745329252  -91.934368272   14.062975190    4.944019725
   -1.963495408   -1.745329252  -89.165601394   13.706815159    3.573120935
   -1.767145868   -1.745329252  -86.632406790   12.068463860    1.334991603
   -1.570796327   -1.745329252  -84.379666772   11.087622356   -1.749778194
   -1.374446786   -1.745329252  -82.178696591   11.566899712   -5.485615530
   -1.178097245   -1.745329252  -79.765492677   13.073437619   -9.519429780
   -0.981747704   -1.745329252  -77.050256697   14.387679151  -13.406523329
   -0.785398163   -1.745329252  -74.222752406   13.915185244  -16.707555321
   -0.589048623   -1.745329252  -71.781510100   10.221777637  -19.076521799
   -0.392699082   -1.745329252  -70.464671769    2.372179620  -20.333729212
   -0.196349541   -1.745329252  -71.115037864   -9.707602879  -20.491345527
    0.000000000   -1.745329252  -74.459899408  -24.699244832  -19.780520380
    0.196349541   -1.745329252  -80.787866968  -39.384964433  -18.600936655
    0.392699082   -1.745329252  -89.571402016  -48.799170931  -17.412857741
    0.589048623   -1.745329252  -99.244490698  -47.650308718  -16.556462017
    0.785398163   -1.745329252 -107.377770357  -32.972607576  -16.091619971
    0.981747704   -1.745329252 -111.402533709   -6.554509879  -15.760578324
    1.178097245   -1.745329252 -109.620204348   24.706881796  -15.131074191
    1.374446786   -1.745329252 -102.000064591   51.331143590  -13.832659591
    1.570796327   -1.745329252  -90.291243799   65.337086445  -11.743766602
    1.767145868   -1.745329252  -77.392746976   63.358932789   -9.030191218
    1.963495408   -1.745329252  -66.336975397   47.243920556   -6.034465545
    2.159844949   -1.745329252  -59.405077511   22.453410256   -3.133993006
    2.356194490   -1.745329252  -57.643310365   -4.329922118   -0.615385518
    2.552544031   -1.745329252  -60.826252631  -27.017378063    1.367624885
    2.748893572   -1.745329252  -67.692164811  -41.307456457    2.805175672
    2.945243113   -1.745329252  -76.352938211  -45.211409654    3.792504931

   -3.141592654   -1.396263402  -86.538147040  -39.583524994    2.463324387
   -2.945243113   -1.396263402  -93.075977779  -26.352687382    2.404423058
   -2.748893572   -1.396263402  -96.701951891  -10.720913554    2.299816694
   -2.552544031   -1.396263402  -97.432076947    2.480413537    2.016993461
   -2.356194490   -1.396263402  -96.081857404   10.184770646    1.279488994
   -2.159844949   -1.396263402  -93.820197389   11.931707560   -0.236267850
   -1.963495408   -1.396263402  -91.666800014    9.524426970   -2.766820064
   -1.767145868   -1.396263402  -90.161970754    5.821042083   -6.322829138
   -1.570796327   -1.396263402  -89.296344668    3.350370959  -10.620670991
   -1.374446786   -1.396263402  -88.673896962    3.442657581  -15.122102034
   -1.178097245   -1.396263402  -87.781484933    5.941029422  -19.175928781
   -0.981747704   -1.396263402  -86.261907958    9.526820645  -22.198264025
   -0.785398163   -1.396263402  -84.093095321   12.154242801  -23.815204280
   -0.589048623   -1.396263402  -81.673555161   11.727622571  -23.915621627
   -0.392699082   -1.396263402  -79.776579650    6.643819125  -22.646941095
   -0.196349541   -1.396263402  -79.399698122   -3.730168253  -20.359721482
    0.000000000   -1.396263402  -81.515108624  -18.399134436  -17.566761942
    0.196349541   -1.396263402  -86.691683736  -34.176672587  -14.841188608
    0.392699082   -1.396263402  -94.651413087  -45.740531078  -12.678799990
    0.589048623   -1.396263402 -103.968644429  -47.063031260  -11.333610756
    0.785398163   -1.396263402 -112.187209905  -34.261214900  -10.718933498
    0.981747704   -1.396263402 -116.545064886   -8.414043405  -10.445708593
    1.178097245   -1.396263402 -115.061837274   23.735028818  -10.013930719
    1.374446786   -1.396263402 -107.457451924   52.230708435   -9.043115301
    1.570796327   -1.396263402  -95.368711235   68.243796188   -7.425663860
    1.767145868   -1.396263402  -81.750665173   67.613213296   -5.332749292
    1.963495408   -1.396263402  -69.814149018   51.762015617   -3.091072157
    2.159844949   -1.396263402  -62.054692996   26.217740394   -1.041943708
    2.356194490   -1.396263402  -59.681060370   -1.924424611    0.575950090
    2.552544031   -1.396263402  -62.533625879  -26.024746260    1.659381664
    2.748893572   -1.396263402  -69.313977993  -41.334822007    2.242407722
    2.945243113   -1.396263402  -78.030818779  -45.646582703    2.453683788

   -3.141592654   -1.047197551  -89.473492495  -42.179804152    4.566036858
   -2.945243113   -1.047197551  -96.456485365  -28.243322216    3.551464529
   -2.748893572   -1.047197551 -100.373738724  -11.829071763    2.338040444
   -2.552544031   -1.047197551 -101.276435076    1.711651786    0.893173246
   -2.356194490   -1.047197551 -100.110353942    8.917817906   -0.968144228
   -2.159844949   -1.047197551  -98.222092319    9.262684524   -3.515345682
   -1.963495408   -1.047197551  -96.777460012    4.944886235   -6.947818871
   -1.767145868   -1.047197551  -96.346927582   -0.431319402  -11.203473600
   -1.570796327   -1.047197551  -96.793528735   -3.536040632  -15.857285232
   -1.374446786   -1.047197551  -97.462392653   -2.558333437  -20.188623922
   -1.178097245   -1.047197551  -97.538481200    2.287002196  -23.408400584
   -0.981747704   -1.047197551  -96.425642738    9.125041875  -24.929627053
   -0.785398163   -1.047197551  -94.000425495   15.120027056  -24.547761331
   -0.589048623   -1.047197551  -90.713413730   17.435937894  -22.459979036
   -0.392699082   -1.047197551  -87.516281692   13.959084260  -19.173039980
   -0.196349541   -1.047197551  -85.658573210    3.793148851  -15.339712602
    0.000000000   -1.047197551  -86.390155379  -12.042984658  -11.609424837
    0.196349541   -1.047197551  -90.523619633  -30.040145981   -8.471262581
    0.392699082   -1.047197551  -97.929998664  -44.246222431   -6.152460033
    0.589048623   -1.047197551 -107.188030996  -47.826794997   -4.599195018
    0.785398163   -1.047197551 -115.692556602  -36.193599863   -3.560136870
    0.981747704   -1.047197551 -120.429736378  -10.128662738   -2.726037134
    1.178097245   -1.047197551 -119.163025874   23.378210257   -1.859597080
    1.374446786   -1.047197551 -111.449662636   53.699949043   -0.844719358
    1.570796327   -1.047197551  -98.912329202   71.225141916    0.326036681
    1.767145868   -1.047197551  -84.628584561   71.234656354    1.593553693
    1.963495408   -1.047197551  -72.003333643   54.983097015    2.865430212
    2.159844949   -1.047197551  -63.721196586   28.212188542    4.025913387
    2.356194490   -1.047197551  -61.113157675   -1.560671153    4.950102925
    2.552544031   -1.047197551  -64.053013571  -27.229592383    5.515091187
    2.748893572   -1.047197551  -71.191030639  -43.672895291    5.636480309
    2.945243113   -1.047197551  -80.425272767  -48.457011257    5.298323188

   -3.141592654   -0.698131701  -89.393125472  -45.486754075    4.355487722
   -2.945243113   -0.698131701  -97.049520610  -31.739276498    1.967571813
   -2.748893572   -0.698131701 -101.653495594  -15.317522750   -0.617990518
   -2.552544031   -0.698131701 -103.248718177   -1.908342356   -3.254530480
   -2.356194490   -0.698131701 -102.841427569    4.720339340   -5.991993716
   -2.159844949   -0.698131701 -101.875897539    3.999587104   -9.036230535
   -1.963495408   -0.698131701 -101.582730820   -1.482907405  -12.554749382
   -1.767145868   -0.698131701 -102.485388664   -7.416865136  -16.424288335
   -1.570796327   -0.698131701 -104.257313380   -9.796822114  -20.115032204
   -1.374446786   -0.698131701 -105.959446041   -6.580895396  -22.824822740
   -1.178097245   -0.698131701 -106.508221341    1.622121649  -23.819618681
   -0.981747704   -0.698131701 -105.167088097   12.078223803  -22.772006874
   -0.785398163   -0.698131701 -101.855072439   21.023290605  -19.904806479
   -0.589048623   -0.698131701  -97.224300981   24.964872700  -15.872245519
   -0.392699082   -0.698131701  -92.515748441   21.572954448  -11.497117511
   -0.196349541   -0.698131701  -89.267865667   10.147471229   -7.484461124
    0.000000000   -0.698131701  -88.946653979   -7.754586013   -4.234869192
    0.196349541   -0.698131701  -92.453530217  -27.897622263   -1.771918830
    0.392699082   -0.698131701  -99.604390611  -43.639613120    0.178482149
    0.589048623   -0.698131701 -108.812482475  -47.753827084    1.981103598
    0.785398163   -0.698131701 -117.274385913  -35.712159997    3.851280884
    0.981747704   -0.698131701 -121.829545178   -8.729967654    5.730318470
    1.178097245   -0.698131701 -120.195055442   25.674689821    7.353559913
    1.374446786   -0.698131701 -111.971478555   56.514527820    8.465741518
    1.570796327   -0.698131701  -98.869418015   74.083103673    8.998772080
    1.767145868   -0.698131701  -84.052496342   73.751537309    9.100641246
    1.963495408   -0.698131701  -70.987984049   56.902338959    9.011082022
    2.159844949   -0.698131701  -62.402298975   29.359513648    8.897399875
    2.356194490   -0.698131701  -59.657248317   -1.334386447    8.757235250
    2.552544031   -0.698131701  -62.653342070  -28.037957064    8.423483165
    2.748893572   -0.698131701  -70.054299560  -45.530239445    7.663598373
    2.945243113   -0.698131701  -79.744567581  -51.203177492    6.309336520

   -3.141592654   -0.349065850  -88.280846555  -50.652459553    3.334774686
   -2.945243113   -0.349065850  -97.018997941  -37.472400216   -0.070588765
   -2.748893572   -0.349065850 -102.753169091  -21.004190260   -3.530919869
   -2.552544031   -0.349065850 -105.432475366   -7.250476159   -6.780203845
   -2.356194490   -0.349065850 -106.049705130   -0.425259990   -9.782444926
   -2.159844949   -0.349065850 -106.105473421   -1.307562490  -12.698683918
   -1.963495408   -0.349065850 -106.880368666   -7.012416103  -15.664011649
   -1.767145868   -0.349065850 -108.845076931  -12.533374978  -18.511049693
   -1.570796327   -0.349065850 -111.479709332  -13.221981492  -20.672897430
   -1.374446786   -0.349065850 -113.575184407   -6.970511885  -21.386713806
   -1.178097245   -0.349065850 -113.840027639    4.928907585  -20.111901858
   -0.981747704   -0.349065850 -111.516135069   18.608408256  -16.880545437
   -0.785398163   -0.349065850 -106.720346274   29.308175589  -12.351883724
   -0.589048623   -0.349065850 -100.444402298   33.128401035   -7.532684202
   -0.392699082   -0.349065850  -94.279093653   28.039086217   -3.353683916
   -0.196349541   -0.349065850  -89.998447614   14.150965426   -0.313890785
    0.000000000   -0.349065850  -89.121242298   -5.981835035    1.663177733
    0.196349541   -0.349065850  -92.417458616  -27.305346575    3.131260925
    0.392699082   -0.349065850  -99.455358285  -42.864089508    4.816056393
    0.589048623   -0.349065850 -108.403018317  -45.772289767    7.211291852
    0.785398163   -0.349065850 -116.333414171  -32.338404743   10.276814726
    0.981747704   -0.349065850 -120.138142139   -4.639287875   13.432533728
    1.178097245   -0.349065850 -117.717011608   29.411133548   15.879371537
    1.374446786   -0.349065850 -108.867304724   59.058813996   17.051704538
    1.570796327   -0.349065850  -95.405794057   75.221216262   16.891779240
    1.767145868   -0.349065850  -80.477803204   73.834948802   15.803578386
    1.963495408   -0.349065850  -67.455015557   56.478794155   14.353357421
    2.159844949   -0.349065850  -58.971478178   28.768779841   12.954654841
    2.356194490   -0.349065850  -56.361807700   -2.167438053   11.698124451
    2.552544031   -0.349065850  -59.578508722  -29.534390910   10.380234792
    2.748893572   -0.349065850  -67.379426405  -48.176267270    8.672120435
    2.945243113   -0.349065850  -77.723369812  -55.220364159    6.328177105

   -3.141592654    0.000000000  -87.467847557  -57.028939000    1.257793621
   -2.945243113    0.000000000  -97.506079707  -44.189234814   -2.242267406
   -2.748893572    0.000000000 -104.531666864  -27.328576539   -5.553341845
   -2.552544031    0.000000000 -108.377851514  -12.780760916   -8.425961160
   -2.356194490    0.000000000 -110.005507029   -5.223064609  -10.849429232
   -2.159844949    0.000000000 -110.953705753   -5.631182836  -12.995137401
   -1.963495408    0.000000000 -112.532538133  -10.819713103  -14.981297219
   -1.767145868    0.000000000 -115.144459503  -15.150758905  -16.620520095
   -1.570796327    0.000000000 -118.084396556  -13.510712954  -17.377880525
   -1.374446786    0.000000000 -119.925049280   -3.983203007  -16.628199117
   -1.178097245    0.000000000 -119.268759174   11.232252787  -14.076281786
   -0.981747704    0.000000000 -115.467013794   27.080535955  -10.038171233
   -0.785398163    0.000000000 -108.951360123   38.004325048   -5.379289233
   -0.589048623    0.000000000 -101.108213840   40.120937801   -1.131169425
   -0.392699082    0.000000000  -93.837667045   32.211124275    1.976522414
   -0.196349541    0.000000000  -89.014555947   15.625730036    3.816908761
    0.000000000    0.000000000  -88.015058175   -5.930607677    4.890663335
    0.196349541    0.000000000  -91.288848987  -26.814521521    6.067246823
    0.392699082    0.000000000  -98.050453257  -40.350707697    8.158277509
    0.589048623    0.000000000 -106.253785442  -40.747717250   11.480509263
    0.785398163    0.000000000 -113.015018925  -25.722659340   15.633704226
    0.981747704    0.000000000 -115.513205822    1.699714352   19.641574071
    1.178097245    0.000000000 -112.028655955   33.652453629   22.424507327
    1.374446786    0.000000000 -102.633516318   60.334304968   23.323251240
    1.570796327    0.000000000  -89.192541122   73.890550513   22.360063445
    1.767145868    0.000000000  -74.691188382   71.039989174   20.119462500
    1.963495408    0.000000000  -62.261912231   53.393562647   17.367037847
    2.159844949    0.000000000  -54.356943417   26.001908405   14.684068886
    2.356194490    0.000000000  -52.263710188   -4.730656290   12.269792760
    2.552544031    0.000000000  -56.011689865  -32.500037684    9.975918982
    2.748893572    0.000000000  -64.489133340  -52.191207660    7.493973771
    2.945243113    0.000000000  -75.750810586  -60.558248622    4.587616990

   -3.141592654    0.349065850  -85.859275944  -61.864790142    0.695351546
   -2.945243113    0.349065850  -96.872830023  -49.194485401   -1.644717801
   -2.748893572    0.349065850 -104.861928315  -32.059525848   -3.687274179
   -2.552544031    0.349065850 -109.586123808  -16.963999928   -5.364845552
   -2.356194490    0.349065850 -111.980081817   -8.851442311   -6.756171555
   -2.159844949    0.349065850 -113.592536163   -8.760005928   -8.007319860
   -1.963495408    0.349065850 -115.722275961  -13.225339431   -9.152862465
   -1.767145868    0.349065850 -118.684959513  -16.176477204   -9.973897847
   -1.570796327    0.349065850 -121.621906869  -12.327653472  -10.040570504
   -1.374446786    0.349065850 -122.973120680   -0.176987786   -8.962549523
   -1.178097245    0.349065850 -121.344158025   17.166740013   -6.692659034
   -0.981747704    0.349065850 -116.278157575   33.737117408   -3.653412104
   -0.785398163    0.349065850 -108.528312322   43.644482377   -0.572819327
   -0.589048623    0.349065850  -99.787483400   43.495636743    1.883709175
   -0.392699082    0.349065850  -92.100099118   33.154481296    3.463547354
   -0.196349541    0.349065850  -87.254083091   15.168277928    4.453430422
    0.000000000    0.349065850  -86.336735505   -5.982226279    5.559032901
    0.196349541    0.349065850  -89.426875481  -24.632063142    7.570437516
    0.392699082    0.349065850  -95.447974810  -34.933296785   10.968189003
    0.589048623    0.349065850 -102.290137760  -32.500006951   15.612735184
    0.785398163    0.349065850 -107.291679466  -16.439598965   20.691933596
    0.981747704    0.349065850 -108.065595126    9.564857063   24.995881743
    1.178097245    0.349065850 -103.349743178   38.075589127   27.431036887
    1.374446786    0.349065850  -93.498705382   60.557769664   27.485322811
    1.570796327    0.349065850  -80.383310848   70.565539140   25.391039590
    1.767145868    0.349065850  -66.761773009   65.691813434   21.920270092
    1.963495408    0.349065850  -55.447005629   47.628284840   17.974465695
    2.159844949    0.349065850  -48.623250963   20.862855910   14.236186430
    2.356194490    0.349065850  -47.450209109   -8.982864059   10.997580892
    2.552544031    0.349065850  -51.973084953  -36.235116600    8.211876016
    2.748893572    0.349065850  -61.182253293  -56.009029598    5.665379739
    2.945243113    0.349065850  -73.238998084  -64.879431594    3.171390093

   -3.141592654    0.698131701  -84.017385027  -63.980160932    0.566752571
   -2.945243113    0.698131701  -95.457330753  -51.407210007    0.174765656
   -2.748893572    0.698131701 -103.890943166  -34.357737855    0.044123871
   -2.552544031    0.698131701 -109.071832776  -19.301850922   -0.033894785
   -2.356194490    0.698131701 -111.925119702  -11.169444465   -0.250273260
   -2.159844949    0.698131701 -113.979809595  -10.902735684   -0.702905732
   -1.963495408    0.698131701 -116.487812474  -14.864222592   -1.332945871
   -1.767145868    0.698131701 -119.685843390  -16.856610635   -1.928640977
   -1.570796327    0.698131701 -122.630998199  -11.696023766   -2.223019372
   -1.374446786    0.698131701 -123.728639504    1.722357239   -2.048984593
   -1.178097245    0.698131701 -121.645170528   19.761954057   -1.444942864
   -0.981747704    0.698131701 -116.074419035   36.127041720   -0.625274079
   -0.785398163    0.698131701 -107.941638342   45.065142413    0.182449348
   -0.589048623    0.698131701  -99.036624465   43.789723666    0.926668836
   -0.392699082    0.698131701  -91.356201380   32.955358316    1.833472033
   -0.196349541    0.698131701  -86.498202843   15.726623983    3.338127133
    0.000000000    0.698131701  -85.282757888   -3.297523101    5.913733364
    0.196349541    0.698131701  -87.558280359  -18.944211308    9.825971959
    0.392699082    0.698131701  -92.168965808  -26.381301062   14.927202472
    0.589048623    0.698131701  -97.150587511  -22.414819295   20.561730562
    0.785398163    0.698131701 -100.196954379   -7.012677182   25.678963828
    0.981747704    0.698131701  -99.372518505   16.085717772   29.155897121
    1.178097245    0.698131701  -93.787359402   40.276408772   30.220929861
    1.374446786    0.698131701  -83.945781016   58.365419357   28.746233885
    1.570796327    0.698131701  -71.606628621   65.121202584   25.250622404
    1.767145868    0.698131701  -59.232337087   58.731401437   20.628771759
    1.963495408    0.698131701  -49.296122499   40.779042527   15.779210140
    2.159844949    0.698131701  -43.716312499   15.147546476   11.356317959
    2.356194490    0.698131701  -43.523362697  -13.255033203    7.686914937
    2.552544031    0.698131701  -48.760419620  -39.308415789    4.848236241
    2.748893572    0.698131701  -58.494734892  -58.372122018    2.783506807
    2.945243113    0.698131701  -70.984296403  -66.984584366    1.392699831

   -3.141592654    1.047197551  -85.333620346  -64.362189189   -4.343510277
   -2.945243113    1.047197551  -96.752015176  -50.846383674   -3.107689747
   -2.748893572    1.047197551 -105.016202621  -33.260002597   -1.557680873
   -2.552544031    1.047197551 -109.966740097  -18.121868776   -0.126813397
   -2.356194490    1.047197551 -112.613089951  -10.286384629    0.904407908
   -2.159844949    1.047197551 -114.540910467  -10.502673413    1.460604201
   -1.963495408    1.047197551 -117.016662354  -14.915079155    1.624193430
   -1.767145868    1.047197551 -120.256030160  -17.197770819    1.523194200
   -1.570796327    1.047197551 -123.284774262  -12.195677901    1.236141487
   -1.374446786    1.047197551 -124.494733717    1.062989494    0.773667967
   -1.178097245    1.047197551 -122.562829031   18.860185364    0.154853859
   -0.981747704    1.047197551 -117.191688937   35.019547292   -0.483943010
   -0.785398163    1.047197551 -109.269819083   44.114419726   -0.828240003
   -0.589048623    1.047197551 -100.477084441   43.748297095   -0.439574995
   -0.392699082    1.047197551  -92.636947406   34.779647626    1.114477035
   -0.196349541    1.047197551  -87.167177758   20.238619188    4.089330736
    0.000000000    1.047197551  -84.773182306    4.181224767    8.458887694
    0.196349541    1.047197551  -85.326376419   -9.045356525   13.853225957
