#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
   -3.141592654  107.679102178   47.575704219
   -3.031361332  112.394384965   37.837415901
   -2.921130011  115.973436259   27.121053036
   -2.810898690  118.377647928   16.573702355
   -2.700667369  119.667499704    7.158228058
   -2.590436048  120.024743362   -0.261755711
   -2.480204727  119.710714042   -5.089423660
   -2.369973405  119.018770401   -7.105691143
   -2.259742084  118.263433624   -6.421577581
   -2.149510763  117.703304084   -3.617863411
   -2.039279442  117.529233482    0.437639249
   -1.929048121  117.826518475    4.705589167
   -1.818816799  118.545079611    8.031940905
   -1.708585478  119.531582162    9.462307603
   -1.598354157  120.541281479    8.395229967
   -1.488122836  121.280433082    4.629869567
   -1.377891515  121.466222219   -1.507159162
   -1.267660194  120.873846637   -9.341214354
   -1.157428872  119.370443507  -17.853245205
   -1.047197551  116.942911397  -25.988818545
   -0.936966230  113.703991952  -32.669693318
   -0.826734909  109.837415951  -37.216258264
   -0.716503588  105.599816749  -39.241182568
   -0.606272266  101.291800128  -38.646200596
   -0.496040945   97.184544496  -35.433843140
   -0.385809624   93.563205619  -29.907824092
   -0.275578303   90.659394136  -22.381674322
   -0.165346982   88.673879391  -13.282057814
   -0.055115661   87.758578487   -3.053201966
    0.055115661   88.004665275    7.787462010
    0.165346982   89.446458033   18.519621034
    0.275578303   92.031153010   28.253953895
    0.385809624   95.585149842   36.055156284
    0.496040945   99.837577020   40.856924620
    0.606272266  104.412244968   41.670498721
    0.716503588  108.826716462   37.889662220
    0.826734909  112.561906907   29.349763401
    0.936966230  115.115761611   16.432981246
    1.047197551  116.059284550    0.305838553
    1.157428872  115.116541668  -17.519932424
    1.267660194  112.219322201  -35.005129098
    1.377891515  107.504599376  -50.161002054
    1.488122836  101.330430991  -61.193088829
    1.598354157   94.231317134  -66.793973846
    1.708585478   86.842863539  -66.334401352
    1.818816799   79.849868348  -59.810586360
    1.929048121   73.870111019  -47.980353856
    2.039279442   69.436123687  -32.095905664
    2.149510763   66.896111107  -13.832097366
    2.259742084   66.419390951    5.082393903
    2.369973405   67.984498701   22.955702669
    2.480204727   71.396029063   38.360462799
    2.590436048   76.311124299   50.174810450
    2.700667369   82.301533924   57.769993580
    2.810898690   88.897286454   60.989836802
    2.921130011   95.606205671   59.980693298
    3.031361332  101.982768114   55.332607661
