#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
   -3.141592654  107.722259666   47.628564889
   -3.031361332  112.443181138   37.886088631
   -2.921130011  116.027143389   27.161205971
   -2.810898690  118.435120780   16.601687836
   -2.700667369  119.727245862    7.171179661
   -2.590436048  120.085012253   -0.264820089
   -2.480204727  119.769799907   -5.108027835
   -2.369973405  119.075029825   -7.137918047
   -2.259742084  118.315534594   -6.464177601
   -2.149510763  117.750321087   -3.666790590
   -2.039279442  117.570707911    0.386724539
   -1.929048121  117.862463170    4.656822561
   -1.818816799  118.575932109    7.988830638
   -1.708585478  119.558117445    9.427427627
   -1.598354157  120.564535921    8.370282502
   -1.488122836  121.301547354    4.615407191
   -1.377891515  121.486290558   -1.511841800
   -1.267660194  120.893877781   -9.337490103
   -1.157428872  119.391296227  -17.842825565
   -1.047197551  116.965168241  -25.973804628
   -0.936966230  113.728051955  -32.652069998
   -0.826734909  109.863487926  -37.197569378
   -0.716503588  105.627957595  -39.222198973
   -0.606272266  101.322005239  -38.627022580
   -0.496040945   97.216955289  -35.413786456
   -0.385809624   93.597873820  -29.886589374
   -0.275578303   90.696540707  -22.358420848
   -0.165346982   88.713695885  -13.256890736
   -0.055115661   87.801256684   -3.026575998
    0.055115661   88.050304049    7.814578879
    0.165346982   89.495046123   18.545785981
    0.275578303   92.082512591   28.277884457
    0.385809624   95.638981214   36.075974810
    0.496040945   99.893516543   40.874364056
    0.606272266  104.469932626   41.684863283
    0.716503588  108.885845087   37.901542312
    0.826734909  112.622230418   29.359599580
    0.936966230  115.177054065   16.440637312
    1.047197551  116.121260520    0.310351937
    1.157428872  115.178752553  -17.520231934
    1.267660194  112.281146155  -35.012431780
    1.377891515  107.565154816  -50.177247948
    1.488122836  101.388619171  -61.219442568
    1.598354157   94.286038902  -66.830522876
    1.708585478   86.893068246  -66.379579064
    1.818816799   79.894815761  -59.861106004
    1.929048121   73.909373059  -48.032415439
    2.039279442   69.469778049  -32.145036823
    2.149510763   66.924707598  -13.874060804
    2.259742084   66.443927936    5.051232967
    2.369973405   68.006309264   22.938216677
    2.480204727   71.416704905   38.357926301
    2.590436048   76.332351960   50.187301523
    2.700667369   82.324912371   57.796662035
    2.810898690   88.924285775   61.028431016
    2.921130011   95.637979313   60.028133798
    3.031361332  102.020082488   55.384989579
