#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  238
#! SET periodic_phi true
   -3.141592654   76.638738910   44.749082518
   -3.115192715   77.804700078   42.642428825
   -3.088792777   78.904565962   40.315192523
   -3.062392839   79.944917991   38.023793139
   -3.035992901   80.925453249   35.864041449
   -3.009592962   81.850547668   34.099706465
   -2.983193024   82.738509996   32.472083764
   -2.956793086   83.579003297   30.934870175
   -2.930393147   84.378315855   29.531744076
   -2.903993209   85.141793632   27.621378018
   -2.877593271   85.845706795   25.353109688
   -2.851193333   86.486487721   22.839837918
   -2.824793394   87.051782764   19.813279500
   -2.798393456   87.538423101   16.794529574
   -2.771993518   87.948116745   14.075859017
   -2.745593580   88.282385977   11.399769287
   -2.719193641   88.565499425    9.429657082
   -2.692793703   88.792771909    7.853676394
   -2.666393765   88.987860894    6.687860896
   -2.639993827   89.157759723    6.022609718
   -2.613593888   89.307769977    5.470404884
   -2.587193950   89.441831560    4.731149418
   -2.560794012   89.550058756    3.539390073
   -2.534394073   89.631595733    2.283622394
   -2.507994135   89.674202643    0.933784801
   -2.481594197   89.675214876   -0.765018604
   -2.455194259   89.632470268   -2.475941037
   -2.428794320   89.551833890   -4.079043361
   -2.402394382   89.424977751   -5.373718236
   -2.375994444   89.266998072   -6.452214067
   -2.349594506   89.077051455   -7.570814640
   -2.323194567   88.864781662   -8.390722192
   -2.296794629   88.634556765   -9.058163116
   -2.270394691   88.393766558   -9.440579900
   -2.243994753   88.134243348   -9.578251277
   -2.217594814   87.889319327   -9.465726258
   -2.191194876   87.649185567   -8.736884254
   -2.164794938   87.422014360   -7.878520779
   -2.138395000   87.226406302   -6.965212140
   -2.111995061   87.055679491   -5.984347644
   -2.085595123   86.913420264   -5.095093370
   -2.059195185   86.787277930   -4.177529510
   -2.032795246   86.686037729   -3.783181511
   -2.006395308   86.592376925   -3.279332072
   -1.979995370   86.510794083   -2.869050453
   -1.953595432   86.444432989   -2.376074494
   -1.927195493   86.384016203   -1.715783904
   -1.900795555   86.351282357   -0.889485472
   -1.874395617   86.343160115    0.351127816
   -1.847995679   86.370953961    1.660530563
   -1.821595740   86.434868269    3.137901429
   -1.795195802   86.538146024    4.751539992
   -1.768795864   86.684948455    6.172916639
   -1.742395926   86.866321621    7.634673544
   -1.715995987   87.086955934    8.943062290
   -1.689596049   87.340296619   10.248294905
   -1.663196111   87.618960733   11.134509963
   -1.636796172   87.929791234   11.744302047
   -1.610396234   88.245103506   11.983907424
   -1.583996296   88.562005568   11.866149030
   -1.557596358   88.861641575   11.029724335
   -1.531196419   89.136632722    9.778664151
   -1.504796481   89.373376182    8.331537820
   -1.478396543   89.576473784    6.735319402
   -1.451996605   89.729071198    4.767462473
   -1.425596666   89.824523075    2.689819108
   -1.399196728   89.866226481    0.519791389
   -1.372796790   89.853057771   -1.700430437
   -1.346396852   89.780370099   -3.751179368
   -1.319996913   89.653685600   -5.899533588
   -1.293596975   89.467285357   -8.075697155
   -1.267197037   89.215040696  -10.230365032
   -1.240797098   88.914812323  -12.724600768
   -1.214397160   88.549604070  -15.065191744
   -1.187997222   88.121173538  -17.621133877
   -1.161597284   87.617043119  -20.281172473
   -1.135197345   87.042647350  -22.939060647
   -1.108797407   86.400304699  -25.455201953
   -1.082397469   85.690884372  -27.637506567
   -1.055997531   84.939947140  -29.295658493
   -1.029597592   84.140407471  -30.575819113
   -1.003197654   83.315595744  -31.582588096
   -0.976797716   82.477372699  -32.033285376
   -0.950397778   81.623567217  -32.226943990
   -0.923997839   80.769285158  -32.229580708
   -0.897597901   79.915320232  -32.400167137
   -0.871197963   79.047337827  -32.683661381
   -0.844798024   78.168764984  -33.384861598
   -0.818398086   77.274353591  -34.280432448
   -0.791998148   76.352180195  -35.310301769
   -0.765598210   75.397697024  -36.260608694
   -0.739198271   74.424614245  -37.312224189
   -0.712798333   73.431882662  -37.504274392
   -0.686398395   72.431165748  -37.382778151
   -0.659998457   71.441500655  -36.877659050
   -0.633598518   70.477772098  -36.120209478
   -0.607198580   69.532760724  -35.387428961
   -0.580798642   68.597868340  -35.002605190
   -0.554398704   67.662459955  -35.076545499
   -0.527998765   66.728755039  -35.676173467
   -0.501598827   65.776509107  -36.741815742
   -0.475198889   64.788702512  -37.850380956
   -0.448798951   63.770707707  -38.675895931
   -0.422399012   62.736550214  -38.840088989
   -0.395999074   61.711503266  -38.297579899
   -0.369599136   60.719761952  -36.468206446
   -0.343199197   59.790833753  -33.818305841
   -0.316799259   58.943707028  -30.211726922
   -0.290399321   58.190102753  -26.112398546
   -0.263999383   57.546863141  -21.814064092
   -0.237599444   57.031803468  -17.688932648
   -0.211199506   56.613607616  -13.830171478
   -0.184799568   56.291554137  -10.709708351
   -0.158399630   56.041814619   -8.372127669
   -0.131999691   55.843183379   -6.705548248
   -0.105599753   55.679203127   -5.739707184
   -0.079199815   55.534164196   -5.447129905
   -0.052799877   55.391798762   -5.043161621
   -0.026399938   55.267062368   -4.206798921
    0.000000000   55.176822455   -2.538318858
    0.026399938   55.138767179    0.179371633
    0.052799877   55.196263407    3.913767471
    0.079199815   55.366151986    8.768521625
    0.105599753   55.662710925   13.987490265
    0.131999691   56.102346162   19.167011968
    0.158399630   56.677481592   23.968350565
    0.184799568   57.368321642   27.940234962
    0.211199506   58.145884611   30.865296552
    0.237599444   58.990472164   32.692808974
    0.263999383   59.875117865   33.655196874
    0.290399321   60.772852451   34.120315240
    0.316799259   61.679891329   34.040466791
    0.343199197   62.577896665   33.731051269
